,0,1,2
0,0.396428571,0,0.759036145
1,0.465622372,0,0.585714286
2,0.541483845,0,0.825757576
3,0.516534392,0,0.794117647
4,0.5,0,0.730769231
5,0.551071429,0,0.636363636
6,0.551460598,0,0.741935484
7,0.504154448,0,0.808695652
8,0.615248227,0,0.844311377
9,0.492416479,0,0.74375
10,0.460678211,0,0.717948718
11,0.5,0,0.714285714
12,0.477291667,0,0.4
13,0.473684211,0,0.759493671
14,0.594406513,0,0.78807947
